-91.93585779395343 NA NA
-74.06582007774277 NA NA
-65.09357901440963 NA NA
-40.199579781178386 NA NA
-57.26234825096821 NA NA
-44.842643888606474 -65.26400559049867 NA
-16.180252081205854 -41.40664139776801 NA
-21.879436308572757 -76.40417105990252 NA
-53.63830334938743 -19.585879144811585 -48.32994808623786
-37.67385028784422 -51.91053375268145 -112.3046487863057
